Axis1,Axis2,Axis3,label_name
-0.793,0.262,0.559,grazing
-0.547,0.262,0.531,grazing
-0.148,0.063,0.594,grazing
-0.848,-0.102,0.387,grazing
-0.766,-0.355,0.441,grazing
-0.773,-0.34,0.297,grazing
-0.754,-0.152,0.625,grazing
-0.828,-0.105,0.387,grazing
-0.883,-0.121,0.453,grazing
-0.84,-0.055,0.414,grazing
-0.699,-0.09,0.441,grazing
-0.746,-0.16,0.336,grazing
-0.543,-0.266,0.594,grazing
-0.797,-0.301,0.398,grazing
-1,-0.289,0.387,grazing
-0.945,-0.332,0.395,grazing
-0.898,-0.449,0.367,grazing
-0.82,-0.43,0.387,grazing
-0.824,-0.168,0.488,grazing
-0.781,-0.293,0.391,grazing
-0.781,-0.297,0.359,grazing
-0.684,-0.293,0.41,grazing
-0.66,-0.359,0.336,grazing
-0.781,-0.383,0.262,grazing
-0.668,-0.375,0.465,grazing
-0.813,-0.402,0.367,grazing
-0.508,-0.457,0.441,grazing
-0.82,-0.504,0.352,grazing
-0.75,-0.625,0.406,grazing
-0.664,-0.586,0.367,grazing
-0.684,-0.438,0.414,grazing
-0.539,-0.309,0.41,grazing
-0.547,-0.367,0.414,grazing
-0.563,-0.402,0.355,grazing
-0.477,-0.473,0.383,grazing
-0.641,-0.488,0.367,grazing
-0.684,-0.574,0.305,grazing
-0.59,-0.48,0.422,grazing
-0.566,-0.59,0.254,grazing
-0.422,-0.508,0.371,grazing
-0.594,-0.512,0.246,grazing
-0.625,-0.602,0.316,grazing
-0.582,-0.492,0.297,grazing
-0.629,-0.293,0.441,grazing
-0.563,-0.301,0.297,grazing
-0.703,-0.195,0.332,grazing
-0.801,-0.129,0.387,grazing
-0.621,-0.551,0.336,grazing
-0.742,-0.602,0.211,grazing
-0.656,-0.32,0.453,grazing
-0.828,-0.258,0.285,grazing
-0.836,-0.223,0.383,grazing
-1.08,-0.25,0.367,grazing
-1,-0.391,0.402,grazing
-0.793,-0.402,0.309,grazing
-0.668,-0.215,0.492,grazing
-0.766,-0.16,0.32,grazing
-0.781,-0.188,0.316,grazing
-0.742,-0.27,0.305,grazing
-0.766,-0.281,0.305,grazing
-0.902,-0.273,0.164,grazing
-0.719,-0.152,0.445,grazing
-0.855,-0.086,0.266,grazing
-1,-0.141,0.289,grazing
-1.03,-0.18,0.297,grazing
-0.828,-0.281,0.234,grazing
-0.695,-0.332,0.266,grazing
-0.672,-0.152,0.352,grazing
-0.711,-0.215,0.316,grazing
-0.762,-0.199,0.336,grazing
-0.762,-0.195,0.391,grazing
-0.82,-0.258,0.305,grazing
-0.836,-0.219,0.328,grazing
-0.801,-0.141,0.426,grazing
-0.715,-0.168,0.371,grazing
-0.777,-0.141,0.414,grazing
-0.824,-0.25,0.398,grazing
-0.723,-0.238,0.328,grazing
-0.797,-0.031,0.445,grazing
-0.855,0.086,0.465,grazing
-0.945,0.008,0.461,grazing
-0.836,-0.133,0.461,grazing
-0.801,-0.281,0.422,grazing
-0.848,-0.301,0.363,grazing
-0.777,-0.305,0.5,grazing
-0.887,-0.219,0.473,grazing
-0.82,-0.277,0.344,grazing
-0.723,-0.172,0.5,grazing
-0.848,-0.352,0.363,grazing
-0.762,-0.344,0.402,grazing
-0.668,-0.285,0.395,grazing
-0.602,-0.176,0.492,grazing
-0.648,-0.27,0.434,grazing
-0.66,-0.242,0.406,grazing
-0.609,-0.289,0.43,grazing
-0.727,-0.258,0.43,grazing
-0.773,-0.355,0.391,grazing
-0.637,-0.262,0.547,grazing
-0.773,-0.328,0.344,grazing
-0.695,-0.305,0.523,grazing
-0.836,-0.418,0.414,grazing
-0.738,-0.484,0.277,grazing
-0.629,-0.258,0.383,grazing
-0.668,-0.188,0.367,grazing
-0.809,-0.281,0.309,grazing
-0.758,-0.379,0.297,grazing
-0.793,-0.324,0.348,grazing
-0.934,-0.305,0.324,grazing
-0.871,-0.254,0.453,grazing
-0.91,-0.172,0.426,grazing
-0.809,-0.305,0.293,grazing
-0.746,-0.199,0.266,grazing
-0.758,0,0.316,grazing
-1.13,0,0.25,grazing
-1.02,0.066,0.074,grazing
-0.555,0.16,0.344,grazing
-0.637,0.137,0.293,grazing
-0.789,-0.07,0.223,grazing
-0.754,-0.199,0.242,grazing
-0.793,-0.047,0.23,grazing
-0.715,-0.145,0.266,grazing
-0.73,0.145,0.266,grazing
-1.08,0.301,0.23,grazing
-0.684,0.25,0.203,grazing
-0.574,0.008,0.336,grazing
-0.727,0.121,0.313,grazing
-1.24,0.227,0.129,grazing
-1.05,0.152,0.453,grazing
-0.91,-0.191,0.375,grazing
-0.844,-0.121,0.309,grazing
-0.82,-0.391,0.391,grazing
-1.53,-0.813,-0.008,grazing
-1.23,-0.082,0.203,grazing
-0.387,0.438,0.316,grazing
-0.121,0.746,0.41,grazing
-0.254,0.297,0.336,grazing
-0.285,0.102,0.512,grazing
-0.977,-0.203,0.367,grazing
-1,-0.164,0.684,grazing
-1.3,-0.234,0.297,grazing
-0.586,-0.207,0.438,grazing
-0.836,0.07,0.434,grazing
-1,0.012,0.438,grazing
-0.859,-0.004,0.676,grazing
-0.668,-0.09,0.445,grazing
-0.969,0.063,0.371,grazing
-1,-0.047,0.5,grazing
-1.18,0.125,0.746,grazing
-1.47,-0.355,0.293,grazing
-1.3,0.152,0.371,grazing
-0.613,0.129,0.09,grazing
0.172,-0.297,0.48,grazing
0.039,0.316,0.363,grazing
-0.379,0.02,0.344,grazing
-1.13,0.125,0.34,grazing
-1.15,0.41,0.191,grazing
-0.781,0.352,0.547,grazing
-0.805,0.039,0.398,grazing
-0.922,-0.16,0.313,grazing
-1.35,0.184,0.406,grazing
-1.06,0.258,0.703,grazing
-0.527,-0.406,0.555,grazing
-0.852,0.043,0.313,grazing
-1.12,0.473,0.578,grazing
-0.906,0.395,0.195,grazing
-0.051,-0.789,1.13,grazing
-0.672,-0.641,0.18,grazing
-0.637,0.238,0.602,grazing
-0.574,0.227,0.699,grazing
-1.16,0.211,0.316,grazing
-1.14,0.27,0.531,grazing
-0.719,0.133,0.684,grazing
-0.906,-0.188,0.41,grazing
-0.504,-0.207,0.43,grazing
-0.781,-0.063,0.434,grazing
-1.11,-0.027,0.316,grazing
-0.527,-0.039,0.703,grazing
-0.699,-0.148,0.379,grazing
-0.57,-0.184,0.48,grazing
-1.3,0.02,0.215,grazing
-1.07,-0.004,0.465,grazing
-0.762,-0.195,0.566,grazing
-0.645,-0.695,0.184,grazing
-1.97,-0.168,0.504,grazing
-1.18,-0.145,0.324,grazing
-0.32,0.082,0.238,grazing
0.156,0.16,0.434,grazing
-0.383,0.094,0.215,grazing
-0.684,0.094,0.508,grazing
-1.28,0.125,0.117,grazing
-0.598,0.07,0.477,grazing
-0.91,-0.105,0.184,grazing
-0.555,-0.152,0.301,grazing
-1.11,0.133,0.066,grazing
-0.859,0.102,0.441,grazing
-1.09,0.055,0.289,grazing
-1.27,-0.355,0.145,grazing
-1.62,-0.164,0.242,grazing
-1.05,0.027,0.113,grazing
-0.195,0.457,0.137,grazing
0.242,0.25,0.348,grazing
-0.438,0.008,0.129,grazing
-0.93,-0.043,0.395,grazing
-1.13,-0.012,-0.035,grazing
-0.73,0.125,0.215,grazing
-0.922,0.082,0.109,grazing
-0.668,-0.063,0.227,grazing
-1.25,0.277,0.109,grazing
-0.789,0.16,0.391,grazing
-0.77,0.098,0.191,grazing
-0.836,-0.063,0.262,grazing
-0.598,0.086,0.617,grazing
-0.746,0.117,0.563,grazing
-1.08,-0.332,0.145,grazing
-1.08,-0.004,0.465,grazing
-0.828,0.363,0.328,grazing
-0.793,0.363,0.41,grazing
-1.19,0.145,0.129,grazing
-0.566,0.242,0.461,grazing
-0.656,-0.078,0.234,grazing
-0.457,-0.094,0.379,grazing
-1.06,0.148,0.262,grazing
-0.879,0.113,0.211,grazing
-0.656,-0.066,0.613,grazing
-0.754,-0.258,0.242,grazing
-0.863,-0.027,0.387,grazing
-1.09,0.004,0.172,grazing
-0.707,0.035,0.621,grazing
-0.871,-0.023,0.473,grazing
-0.734,-0.637,-0.012,grazing
-0.512,-0.422,0.508,grazing
-1.31,-0.027,0.574,grazing
-1.28,-0.012,0.258,grazing
-1.01,-0.047,0.496,grazing
-0.48,-0.152,0.281,grazing
-0.555,0.191,0.43,grazing
-0.801,0.055,0.234,grazing
-0.598,-0.051,0.633,grazing
-0.688,-0.133,0.359,grazing
-0.652,0.023,0.398,grazing
-1.21,0.063,0.383,grazing
-0.93,-0.035,0.73,grazing
-0.703,-0.578,0.484,grazing
-1.16,-0.477,0.391,grazing
-1.2,-0.27,0.445,grazing
-0.898,0.004,0.398,grazing
-0.48,0.152,0.605,grazing
-0.555,0.129,0.316,grazing
-0.574,0.227,0.469,grazing
-0.887,0.043,0.176,grazing
-0.492,-0.043,0.66,grazing
-0.852,-0.176,0.297,grazing
-0.754,-0.336,0.512,grazing
-1.31,-0.133,0.184,grazing
-0.785,0.086,0.352,grazing
-0.57,-0.109,0.43,grazing
-0.563,-0.227,0.359,grazing
-1.23,0.063,0.145,grazing
-0.98,0.145,0.461,grazing
-1.28,0.012,0.473,grazing
-1.06,-0.32,0.266,grazing
-0.781,0.199,0.379,grazing
-0.418,0.227,0.273,grazing
-0.215,-0.668,0.199,grazing
-0.781,-0.078,0.367,grazing
-0.813,0.293,0.523,grazing
-1.11,0.379,0.469,grazing
-1.17,0.191,0.137,grazing
-0.691,0.203,0.508,grazing
-0.711,-0.211,0.297,grazing
-0.5,-0.168,0.352,grazing
-0.859,-0.199,0.168,grazing
-1.12,0.242,0.352,grazing
-0.668,0.281,0.918,grazing
-0.82,-0.133,0.191,grazing
-0.785,-0.059,0.477,grazing
-1.28,0.195,0.328,grazing
-0.836,0.105,0.641,grazing
-1.03,0.023,0.5,grazing
-1.13,-0.023,0.172,grazing
-0.777,0.121,0.324,grazing
-0.301,-0.234,0.469,grazing
-0.477,-0.43,0.086,grazing
-0.754,0.125,0.289,grazing
-0.922,0.355,0.371,grazing
-0.711,-0.098,0.27,grazing
-1.16,-0.191,0.207,grazing
-1.07,-0.02,0.313,grazing
-1.14,0.051,0.215,grazing
-0.551,-0.004,0.637,grazing
-0.805,0.055,0.391,grazing
-0.727,-0.023,0.363,grazing
-0.695,-0.152,0.402,grazing
-0.824,-0.238,0.285,grazing
-0.605,-0.227,0.379,grazing
-0.777,0,0.336,grazing
-1.18,-0.035,0.02,grazing
-0.477,0.16,0.613,grazing
-0.863,-0.188,0.227,grazing
-0.719,-0.16,0.383,grazing
-1.18,0.066,0.227,grazing
-0.992,0.027,0.473,grazing
-0.988,-0.125,0.426,grazing
-1.32,-0.063,0.152,grazing
-0.992,0.184,0.285,grazing
-0.625,-0.109,0.289,grazing
-0.508,-0.164,0.199,grazing
-0.473,-0.016,0.391,grazing
-0.453,-0.238,0.242,grazing
-0.934,-0.031,0.125,grazing
-1.05,0.043,0.16,grazing
-1.02,0.094,0.16,grazing
-0.766,0.086,0.426,grazing
-0.832,0.211,0.25,grazing
-0.773,0.113,0.34,grazing
-0.723,0.07,0.367,grazing
-0.703,0.039,0.352,grazing
-0.895,0.035,0.238,grazing
-1.11,0.145,0.324,grazing
-1.03,0.16,0.18,grazing
-0.836,0.059,0.277,grazing
-0.648,-0.195,0.102,grazing
-0.605,-0.098,0.18,grazing
-0.594,-0.055,0.195,grazing
-0.707,0.238,0.359,grazing
-0.781,0.164,0.328,grazing
-0.863,0.051,0.273,grazing
-0.969,0.105,0.477,grazing
-1.03,-0.031,0.246,grazing
-0.984,-0.008,0.555,grazing
-0.965,-0.02,0.441,grazing
-0.859,-0.008,0.336,grazing
-0.836,-0.262,0.324,grazing
-1,-0.016,0.289,grazing
-0.715,0.023,0.48,grazing
-0.832,0.195,0.371,grazing
-0.758,0.047,0.391,grazing
-0.754,0.063,0.391,grazing
-0.703,0.039,0.414,grazing
-0.621,-0.07,0.277,grazing
-0.609,-0.066,0.363,grazing
-0.789,0.246,0.523,grazing
-1.15,0.074,0.207,grazing
-0.699,0.191,0.773,grazing
-0.926,0.027,0.223,grazing
-0.699,-0.016,0.516,grazing
-1.14,0.074,0.246,grazing
-0.926,0.199,0.598,grazing
-0.965,0.246,0.547,grazing
-1.38,0.066,0.223,grazing
-0.703,0.301,0.445,grazing
-0.613,0.254,0.68,grazing
-0.391,-0.578,0.273,grazing
-0.625,-0.348,0.348,grazing
-0.766,0.262,0.344,grazing
-0.91,0.363,0.461,grazing
-1.16,0.105,0.336,grazing
-0.934,0.16,0.313,grazing
-0.785,0.438,0.758,grazing
-0.777,-0.215,0.266,grazing
-0.973,0.137,0.594,grazing
-1.28,-0.172,0.219,grazing
-0.848,-0.16,0.219,grazing
-0.426,-0.035,0.34,grazing
-0.219,0.086,0.395,grazing
-0.426,-0.008,0.332,grazing
-0.613,-0.023,0.316,grazing
-0.898,0.082,0.555,grazing
-1.12,0.051,0.355,grazing
-1.12,-0.059,0.52,grazing
-0.945,-0.07,0.395,grazing
-0.965,-0.148,0.414,grazing
-1.08,-0.004,0.297,grazing
-0.852,0.031,0.313,grazing
-0.543,-0.043,0.566,grazing
-0.711,-0.098,0.309,grazing
-0.414,-0.25,0.551,grazing
-1.06,-0.023,0.223,grazing
-0.883,0.102,0.297,grazing
-0.855,0.039,0.637,grazing
-0.598,-0.176,0.313,grazing
-0.828,0.039,0.375,grazing
-0.922,0.055,0.242,grazing
-0.949,0.184,0.68,grazing
-1.12,-0.164,0.512,grazing
-1.32,0.012,0.434,grazing
-0.941,0.203,0.391,grazing
-0.617,-0.129,0.508,grazing
-0.684,-0.012,0.375,grazing
-0.957,0.059,0.301,grazing
-0.68,-0.133,0.273,grazing
-0.27,-0.219,0.191,grazing
-0.547,0.199,0.246,grazing
-0.852,0.27,0.469,grazing
-1.09,0.043,0.434,grazing
-1.07,0.242,0.324,grazing
-0.863,-0.035,0.555,grazing
-0.617,-0.156,0.297,grazing
-0.465,-0.078,0.473,grazing
-0.973,0.094,0.098,grazing
-0.988,0.086,0.391,grazing
-1.16,0.039,0.477,grazing
-1.18,-0.172,0.398,grazing
-1.39,-0.012,0.379,grazing
-1.09,-0.164,0.125,grazing
-0.523,-0.219,0.133,grazing
0.137,-0.016,0.375,grazing
-0.246,0.234,0.121,grazing
-0.996,0.348,0.512,grazing
-1.24,0.277,0.105,grazing
-0.648,0.113,0.508,grazing
-0.805,-0.18,0.16,grazing
-0.781,0.031,0.293,grazing
-1.25,0.156,0.09,grazing
-0.766,0.102,0.539,grazing
-0.875,-0.176,0.328,grazing
-0.633,-0.336,0.203,grazing
-1.45,-0.73,0.117,grazing
-1.27,-0.652,0.047,grazing
-0.52,0.063,0.207,grazing
-0.344,0.578,0.41,grazing
-0.66,0.43,0.316,grazing
-0.73,-0.121,0.328,grazing
-0.902,-0.074,0.078,grazing
-0.57,-0.246,0.348,grazing
-0.742,-0.27,0.16,grazing
-0.871,-0.219,0.246,grazing
-1.15,-0.004,0.035,grazing
-0.789,0,0.477,grazing
-0.984,-0.238,0.246,grazing
-1.06,-0.5,0.234,grazing
-1.04,-0.328,0.152,grazing
-0.871,0.039,0.395,grazing
-0.699,0.09,0.422,grazing
-0.535,0.09,0.527,grazing
-0.602,0.168,0.574,grazing
-0.664,0.059,0.434,grazing
-0.465,0.102,0.566,grazing
-0.703,0.34,0.441,grazing
-1.01,0.121,0.484,grazing
-0.82,0.16,0.445,grazing
-0.836,0.234,0.688,grazing
-0.879,0.289,0.48,grazing
-0.773,0.102,0.477,grazing
-0.711,0.066,0.488,grazing
-0.637,0.082,0.555,grazing
-0.867,0.078,0.355,grazing
-0.816,0.082,0.582,grazing
-0.559,0.176,0.688,grazing
-1.01,-0.035,0.59,grazing
-0.863,-0.16,0.539,grazing
-0.793,-0.219,0.387,grazing
-0.711,0.027,0.754,grazing
-0.789,0.191,0.586,grazing
-0.82,0.168,0.602,grazing
-0.887,0.078,0.707,grazing
-0.758,-0.035,0.645,grazing
-0.832,-0.082,0.457,grazing
-0.656,-0.125,0.566,grazing
-0.516,0.238,0.531,grazing
-0.773,-0.141,0.488,grazing
-1,0.023,0.559,grazing
-0.871,0.027,0.488,grazing
-0.66,0.109,0.828,grazing
-0.746,0.105,0.641,grazing
-0.66,0.016,0.605,grazing
-0.66,-0.066,0.621,grazing
-0.68,-0.086,0.445,grazing
-0.512,-0.082,0.762,grazing
-0.863,0.305,0.477,grazing
-0.926,0.469,0.672,grazing
-0.949,0.121,0.508,grazing
-0.691,-0.375,0.793,grazing
-0.672,-0.918,0.406,grazing
-0.906,-0.57,0.406,grazing
-1.62,0.223,0.641,grazing
-1.09,0.508,0.605,grazing
-0.734,0.355,0.66,grazing
-0.578,-0.078,0.406,grazing
-0.383,-0.25,0.324,grazing
-0.414,-0.113,0.383,grazing
-0.844,-0.047,0.184,grazing
-0.832,0.168,0.469,grazing
-1.05,0.195,0.16,grazing
-0.742,0.113,0.637,grazing
-0.762,-0.152,0.305,grazing
-0.625,-0.18,0.449,grazing
-0.98,0.234,0.277,grazing
-0.836,0.074,0.809,grazing
-1.02,-0.336,0.363,grazing
-0.895,-0.273,0.453,grazing
-0.883,-0.203,0.527,grazing
-1.03,-0.254,0.438,grazing
-1.05,-0.059,0.41,grazing
-0.625,-0.09,0.617,grazing
-0.602,0.063,0.32,grazing
-0.52,0.223,0.516,grazing
-0.82,0.051,0.07,grazing
-0.453,0.07,0.707,grazing
-0.676,-0.078,0.285,grazing
-0.699,-0.105,0.484,grazing
-1.2,0.008,0.156,grazing
-0.91,0.07,0.613,grazing
-0.996,0.012,0.547,grazing
-1.2,-0.277,0.359,grazing
-0.875,-0.102,0.531,grazing
-0.641,-0.152,0.496,grazing
-0.895,-0.191,0.523,grazing
-0.887,0.094,0.648,grazing
-0.734,0.84,0.566,grazing
-0.637,0.43,0.453,grazing
-0.246,-0.594,0.516,grazing
-0.445,-0.516,0.23,grazing
-0.434,0.09,0.676,grazing
-1.14,0.141,0.473,grazing
-1.21,-0.043,0.543,grazing
-1.03,-0.074,0.457,grazing
-1,0.215,0.715,grazing
-0.813,-0.016,0.445,grazing
-0.656,-0.117,0.461,grazing
-0.586,-0.313,0.453,grazing
-0.668,-0.254,0.418,grazing
-0.777,-0.238,0.391,grazing
-0.77,-0.16,0.598,grazing
-0.711,-0.207,0.527,grazing
-0.648,-0.172,0.566,grazing
-0.891,-0.223,0.48,grazing
-0.84,-0.355,0.445,grazing
-0.625,-0.273,0.57,grazing
-0.75,0.035,0.551,grazing
-0.746,-0.121,0.543,grazing
-0.676,-0.168,0.508,grazing
-0.688,-0.246,0.527,grazing
-0.781,-0.301,0.344,grazing
-0.578,-0.266,0.684,grazing
-0.738,-0.063,0.461,grazing
-0.918,-0.074,0.48,grazing
-1.03,-0.188,0.441,grazing
-0.754,-0.23,0.496,grazing
-0.59,-0.027,0.672,grazing
-0.773,-0.285,0.586,grazing
-0.668,-0.672,0.469,grazing
-0.758,-0.465,0.547,grazing
-1.18,-0.109,0.559,grazing
-0.965,0.133,0.52,grazing
-0.824,-0.039,0.457,grazing
-0.594,-0.145,0.645,grazing
-0.68,-0.371,0.313,grazing
-0.438,0.063,0.586,grazing
-0.855,0.195,0.258,grazing
-0.578,0.07,0.715,grazing
-0.684,-0.141,0.414,grazing
-0.758,-0.102,0.531,grazing
-1.3,-0.043,0.402,grazing
-0.703,-0.137,0.621,grazing
-0.391,-0.586,0.387,grazing
-0.887,-0.813,0.297,grazing
-1.14,-0.094,0.77,grazing
-1.17,0.309,0.516,grazing
-1,-0.141,0.516,grazing
-0.965,-0.266,0.406,grazing
-0.508,-0.359,0.359,grazing
-0.703,0,0.207,grazing
-0.449,0.117,0.359,grazing
-0.527,-0.074,0.301,grazing
-0.68,-0.18,0.445,grazing
-1.2,-0.094,0.125,grazing
-0.926,0.047,0.52,grazing
-0.867,-0.035,0.484,grazing
-1.16,-0.117,0.27,grazing
-0.824,0.148,0.406,grazing
-0.648,0.004,0.453,grazing
-0.609,-0.254,0.344,grazing
-0.602,-0.305,0.375,grazing
-0.871,0.008,0.328,grazing
-0.68,0.152,0.641,grazing
-0.996,0.305,0.289,grazing
-0.625,0.402,0.73,grazing
-0.84,0.152,0.398,grazing
-0.523,-0.156,0.508,grazing
-1.16,0.211,0.313,grazing
-1.07,0.133,0.391,grazing
-0.512,-0.32,0.672,grazing
-0.531,-0.855,0.305,grazing
-0.895,-0.277,0.59,grazing
-1.63,0.344,0.66,grazing
-1.03,0.387,0.398,grazing
-0.742,0.262,0.559,grazing
-0.332,-0.125,0.461,grazing
-0.426,-0.316,0.313,grazing
-0.32,0.285,0.609,grazing
-1.06,0.242,0.332,grazing
-0.809,-0.02,0.727,grazing
-0.957,-0.094,0.461,grazing
-0.551,-0.02,0.621,grazing
-1.2,0.422,0.406,grazing
-0.871,0.02,0.809,grazing
-0.785,-0.594,0.578,grazing
-1.03,-0.824,0.336,grazing
-1.34,-0.336,0.516,grazing
-1.12,0.137,0.523,grazing
-0.527,0.5,0.555,grazing
-0.184,0.578,0.766,grazing
-0.586,0.203,0.5,grazing
-0.496,-0.133,0.566,grazing
-0.68,0.008,0.586,grazing
-0.934,-0.168,0.445,grazing
-0.875,-0.148,0.645,grazing
-0.781,-0.223,0.398,grazing
-0.609,0.113,0.551,grazing
-1.12,0.055,0.297,grazing
-0.605,-0.082,0.828,grazing
-0.926,-0.113,0.617,grazing
-0.574,-0.227,0.707,grazing
-1.01,-0.012,0.559,grazing
-0.77,-0.219,0.582,grazing
-0.785,-0.105,0.766,grazing
-0.531,-0.559,0.625,grazing
-1.01,-0.41,0.648,grazing
-1.1,-0.25,0.613,grazing
-1.34,-0.105,0.523,grazing
-1.02,0.117,0.457,grazing
-0.129,-0.086,0.574,grazing
-0.137,0.012,0.316,grazing
-0.336,0.191,0.684,grazing
-0.992,-0.063,0.203,grazing
-0.605,0.059,0.434,grazing
-0.777,-0.125,0.426,grazing
-0.445,-0.23,0.488,grazing
-0.938,0.074,0.25,grazing
-1.08,0.07,0.535,grazing
-0.91,-0.258,0.66,grazing
-0.629,-0.719,0.332,grazing
-0.828,-0.539,0.586,grazing
-1.52,-0.34,0.492,grazing
-1.22,-0.086,0.344,grazing
-0.805,0.117,0.609,grazing
-0.465,0.102,0.293,grazing
-0.277,0.215,0.512,grazing
-0.586,-0.07,0.094,grazing
-0.355,0.176,0.574,grazing
-0.59,-0.121,0.305,grazing
-0.809,-0.059,0.535,grazing
-1.43,0.012,0.223,grazing
-0.914,-0.125,0.711,grazing
-0.641,-0.402,0.625,grazing
-0.199,-0.348,0.602,grazing
-1.11,-0.629,0.543,grazing
-1.78,-0.629,0.258,grazing
-1.03,-0.164,0.414,grazing
-0.68,0.016,0.359,grazing
-0.707,0.09,0.355,grazing
-0.465,0.164,0.445,grazing
-0.16,0.156,0.52,grazing
-0.688,-0.191,0.57,grazing
-0.82,0.004,0.402,grazing
-0.684,-0.223,0.809,grazing
-0.82,-0.195,0.492,grazing
-0.602,-0.219,0.59,grazing
-0.996,-0.105,0.328,grazing
-0.801,-0.082,0.789,grazing
-0.965,-0.078,0.801,grazing
-1.02,-0.551,0.52,grazing
-1.41,-0.441,0.656,grazing
-0.906,-0.387,0.461,grazing
-0.484,-0.336,0.352,grazing
-0.742,-0.43,0.16,grazing
-0.727,0.141,0.371,grazing
-0.789,0.328,0.344,grazing
-0.965,0.137,0.484,grazing
-1.13,0.406,0.398,grazing
-0.777,0.035,0.324,grazing
-0.703,-0.156,0.219,grazing
-0.418,-0.074,0.516,grazing
-0.645,0.07,0.406,grazing
-0.617,0.043,0.441,grazing
-0.547,0.027,0.57,grazing
-0.629,-0.219,0.414,grazing
-0.816,-0.313,0.262,grazing
-0.824,-0.289,0.492,grazing
-1.1,-0.066,0.387,grazing
-1.29,0.117,0.488,grazing
-1.24,0.043,0.375,grazing
-1.02,-0.008,0.355,grazing
-0.535,0.023,0.5,grazing
-0.395,0.063,0.434,grazing
-0.508,-0.051,0.535,grazing
-0.563,-0.156,0.516,grazing
-0.75,-0.211,0.523,grazing
-0.988,-0.238,0.418,grazing
-0.828,-0.324,0.555,grazing
-0.648,-0.008,0.563,grazing
-1.04,-0.098,0.348,grazing
-0.602,-0.055,0.875,grazing
-0.781,-0.148,0.41,grazing
-0.422,-0.109,0.645,grazing
-1.09,-0.066,0.273,grazing
-0.844,-0.148,0.652,grazing
-1.14,-0.121,0.773,grazing
-1.13,-0.516,0.535,grazing
-1.52,0.043,0.523,grazing
-0.766,-0.105,0.461,grazing
-0.137,-0.082,0.18,grazing
0.266,0.145,0.664,grazing
-0.313,0.211,0.359,grazing
-1.32,0.043,0.469,grazing
-0.961,0.047,0.207,grazing
-0.863,0.117,0.574,grazing
-0.785,-0.109,0.398,grazing
-0.82,0.027,0.328,grazing
-0.93,0.125,0.484,grazing
-0.746,-0.113,0.676,grazing
-0.32,-0.578,0.348,grazing
-0.801,-0.469,0.637,grazing
-1.53,-0.324,0.41,grazing
-1.7,0.078,0.398,grazing
-0.93,0.039,0.469,grazing
-0.609,0.047,0.238,grazing
-0.16,0.188,0.477,grazing
-0.41,-0.309,0.203,grazing
-0.883,-0.117,0.379,grazing
-0.91,0.086,0.188,grazing
-0.641,0.063,0.625,grazing
-0.836,0.18,0.363,grazing
-0.801,0.117,0.508,grazing
-0.746,-0.066,0.547,grazing
-0.719,-0.188,0.383,grazing
-0.617,-0.277,0.453,grazing
-0.563,0.02,0.383,grazing
-0.66,0.156,0.535,grazing
-1.23,0.207,0.523,grazing
-1.13,0.117,0.48,grazing
-0.793,-0.047,0.777,grazing
-0.984,-0.297,0.539,grazing
-0.723,-0.047,0.57,grazing
-0.855,0.203,0.809,grazing
-1.65,-0.152,0.398,grazing
-0.891,-0.145,0.363,grazing
-0.336,0.016,0.27,grazing
0.078,0.402,0.82,grazing
-0.414,0.406,0.285,grazing
-1.01,0.371,0.375,grazing
-0.84,0.109,0.301,grazing
-0.813,-0.07,0.535,grazing
-0.754,0.012,0.387,grazing
-0.996,0.188,0.254,grazing
-0.855,0.246,0.547,grazing
-0.941,0.082,0.59,grazing
-1.09,-0.141,0.453,grazing
-1.17,-0.527,0.207,grazing
-1.34,-0.152,0.199,grazing
-0.258,0.273,0.496,grazing
0.262,0.34,0.555,grazing
-0.441,-0.063,0.664,grazing
-0.957,-0.137,0.598,grazing
-1.21,-0.039,0.332,grazing
-0.734,0.156,0.555,grazing
-0.934,0.043,0.449,grazing
-1.12,-0.043,0.367,grazing
-0.789,-0.137,0.402,grazing
-0.773,0.141,0.516,grazing
-0.746,-0.035,0.398,grazing
-0.754,-0.008,0.414,grazing
-0.691,0.012,0.473,grazing
-0.766,-0.051,0.398,grazing
-0.797,-0.207,0.273,grazing
-0.75,-0.043,0.383,grazing
-0.711,0.047,0.426,grazing
-1.18,0.184,0.473,grazing
-1.08,0.219,0.387,grazing
-0.758,0.012,0.344,grazing
-0.766,0.27,0.605,grazing
-0.727,0.063,0.465,grazing
-0.715,-0.027,0.387,grazing
-0.809,-0.043,0.43,grazing
-0.91,0.063,0.371,grazing
-0.746,0.203,0.496,grazing
-0.766,0.191,0.359,grazing
-0.656,0.066,0.43,grazing
-0.988,0.223,0.273,grazing
-0.918,0.227,0.453,grazing
-0.906,0.141,0.535,grazing
-0.977,0.082,0.309,grazing
-0.91,-0.027,0.391,grazing
-0.57,0.184,0.488,grazing
-0.484,0.172,0.574,grazing
-0.457,-0.242,0.34,grazing
-0.758,-0.098,0.512,grazing
-1.07,0.254,0.5,grazing
-0.848,0.156,0.547,grazing
-1,0.137,0.52,grazing
-1.04,0.016,0.469,grazing
-0.809,-0.059,0.387,grazing
-0.715,0.07,0.59,grazing
-0.75,0.008,0.449,grazing
-0.719,-0.047,0.426,grazing
-0.656,-0.07,0.48,grazing
